队名,队员号,出场次数,首发次数,上场时间,投篮命中率,投篮命中次数,投篮出手次数,三分命中率,三分命中次数,三分出手次数,罚球命中率,罚球命中次数,罚球出手次数,篮板总数,前场篮板,后场篮板,助攻,抢断,盖帽,失误,犯规,得分
109,11,41,7,15.6,44.200,2.3,5.2,45.300,1.3,2.9,86.400,0.5,0.5,2.7,0.6,2.1,1,0.5,0.5,0.9,1.9,6.4
109,12,62,9,13.6,45.100,1.6,3.6,40.700,0.7,1.8,75.000,0.9,1.2,3,0.7,2.3,0.5,0.5,0.2,0.5,1,4.9
109,13,22,1,7.5,45.200,1.5,3.3,32.100,0.4,1.3,80.000,0.4,0.5,0.8,0.2,0.5,0.5,0.3,0,0.4,0.5,3.8
109,14,7,0,6.6,46.700,1,2.1,66.700,0.3,0.4,100.000,0.6,0.6,1.6,0.7,0.9,0.3,0,0.1,0.4,0.6,2.9
109,15,2,0,3.5,100.000,0.5,0.5,,0,0,50.000,0.5,1,1,0.5,0.5,1,0.5,0,0,1.5,1.5
109,16,20,0,7.6,39.100,0.5,1.2,40.000,0.4,1,100.000,0.1,0.1,1.9,0.1,1.8,1.1,0.1,0,0.7,0.5,1.4
109,17,13,0,6.7,21.400,0.2,1.1,0.000,0,0.2,55.600,0.4,0.7,1.2,0.3,0.8,0.5,0.4,0.1,0.3,1.1,0.8
109,18,6,0,2,66.700,0.3,0.5,,0,0,,0,0,0.3,0.2,0.2,0.2,0,0.3,0.2,0.5,0.7
110,0,73,73,35.8,47.000,6.6,14.1,41.700,1.2,2.9,85.000,5.8,6.8,15.2,4.5,10.7,2.5,0.6,0.4,2.1,2,20.2
110,1,73,73,32.3,45.000,7.7,17.1,36.600,0.8,2.2,75.300,3,4,5.6,1.6,4,2.2,0.7,0.7,2.7,3,19.2
110,2,71,66,30.4,46.800,4.5,9.6,44.000,1.1,2.6,88.300,1.7,1.9,2.8,0.5,2.3,5.4,1.3,0.1,2.2,2.1,11.8
110,3,23,3,20.1,49.800,4.7,9.5,,0,0,70.300,2.3,3.2,5.2,1.4,3.8,1.1,0.8,0.7,1.9,2,11.7
110,4,46,1,23.8,44.700,3.3,7.4,41.700,1.2,2.9,77.000,2,2.7,3.2,0.8,2.4,1.2,0.6,0.2,1.3,2.2,9.8
110,5,79,63,26.2,39.700,3.4,8.6,35.600,1.3,3.7,69.600,0.8,1.2,3,0.6,2.4,1.9,0.7,0.7,1.2,2.1,9
110,6,69,69,24.4,46.900,3.9,8.4,,0,0,55.700,0.9,1.7,5.2,1.9,3.3,1.5,0.8,2,2.2,3.3,8.8
110,7,56,22,24.3,38.400,3,7.8,26.300,0.5,1.8,70.800,2.2,3.1,2.7,0.8,1.9,1.4,1.6,0.3,1.4,2.4,8.6
110,8,37,8,19.2,40.200,2.6,6.5,35.900,0.8,2.1,73.300,1.2,1.6,1.5,0.5,1,3,0.7,0.1,1.7,1.7,7.2
110,9,65,4,21,45.000,2.2,4.8,40.900,0.7,1.8,80.200,1.6,2,4.5,1.4,3.1,1.3,0.4,0.4,0.8,2.2,6.7
110,10,62,8,19,40.300,2.6,6.4,39.700,0.8,2,79.200,0.7,0.9,1.7,0.4,1.3,1.2,0.5,0,0.9,1.4,6.6
110,11,65,11,13.6,51.700,2.1,4,,0,0,76.300,1.3,1.8,3,1.4,1.6,0.4,0.3,0.5,1.4,2.8,5.5
110,12,53,8,18.5,36.500,2,5.6,31.000,0.6,1.9,76.200,0.6,0.8,1.5,0.2,1.2,3.4,0.6,0.1,2.1,1.1,5.3
110,13,42,0,10,35.700,1.3,3.7,28.300,0.4,1.4,78.600,0.8,1,1.7,0.5,1.1,0.7,0.3,0.2,0.5,1,3.8
110,14,4,0,7.3,54.500,1.5,2.8,75.000,0.8,1,,0,0,0.5,0,0.5,0.3,0.3,0,1,1,3.8
110,15,39,1,8.6,43.500,1.2,2.8,0.000,0,0.1,50.000,0.3,0.6,2.5,1.1,1.4,0.2,0.2,0.5,0.6,1.3,2.7
110,16,8,0,8.1,31.800,0.9,2.8,33.300,0.3,0.8,50.000,0.6,1.3,0.8,0.1,0.6,0.8,0.4,0,0.8,0.5,2.6
111,0,55,55,39.1,44.800,8.6,19.3,37.200,1.9,5.1,82.400,6.9,8.4,13.3,4.1,9.2,2,0.9,0.5,2.3,2.8,26
111,1,47,35,26.9,56.400,5.4,9.7,,0,0,74.300,3,4,7.4,3.9,3.5,0.7,0.6,0.7,1.9,2.1,13.9
111,2,53,53,33,44.000,4.6,10.4,32.200,0.9,2.9,89.100,2,2.2,2.7,0.4,2.3,4.8,1.1,0.3,1.8,2.6,12.1
111,3,47,7,23.1,44.500,4.7,10.6,37.600,0.8,2.1,64.200,1.3,2,4.4,0.8,3.6,1,0.4,0.4,1.7,1.8,11.5
111,4,41,11,25.2,40.000,4.1,10.2,37.100,1.3,3.5,77.600,1.9,2.4,2.8,0.3,2.4,5.7,0.5,0,2.5,1.5,11.3
111,5,41,31,34.2,35.700,3.4,9.5,34.000,0.8,2.3,80.300,3.1,3.8,4.2,0.5,3.7,8.2,2.2,0.2,3.2,2.4,10.6
111,6,66,15,21.5,41.200,3.1,7.5,26.800,0.6,2.1,69.700,2.1,3,4.7,1.2,3.5,0.6,0.5,0.5,1.2,1.4,8.8
111,7,34,5,15.2,47.000,2.8,5.9,0.000,0,0,76.200,1.9,2.5,3.6,1.2,2.4,0.6,0.4,1,1.2,1.6,7.4
111,8,47,26,24.3,42.300,2.4,5.8,33.900,0.8,2.3,79.200,1.2,1.5,3.6,0.9,2.7,0.9,0.7,0.4,1,1.8,6.9
111,9,51,4,19.1,40.400,2.4,5.9,32.400,0.7,2.1,80.000,0.6,0.8,1.9,0.3,1.7,0.6,0.5,0.2,0.5,1.1,6.1
111,10,65,64,22.6,39.800,2.4,6.1,31.400,0.8,2.6,70.600,0.4,0.5,2.7,0.4,2.4,0.9,0.5,0.7,0.9,1.8,6
111,11,29,23,16.3,45.400,2,4.5,,0,0,43.200,0.6,1.3,3.3,1.2,2.1,0.6,0.3,0.9,1.1,2,4.6
111,12,51,0,17.3,39.000,1.4,3.6,24.800,0.5,2,74.500,0.8,1.1,3,1,2,0.4,0.4,0.4,0.7,1.7,4.1
111,13,19,0,12.8,39.000,1.2,3.1,20.000,0.1,0.5,82.400,0.7,0.9,1.4,0.5,0.9,1.6,0.4,0.2,0.9,1.2,3.3
111,14,15,1,9.7,33.300,0.6,1.8,46.700,0.5,1,83.300,0.7,0.8,1.3,0.3,1,1.6,0.3,0.1,0.8,0.7,2.3
112,0,18,18,34.4,35.200,5.8,16.6,21.700,1.1,5.1,70.400,5.6,7.9,14,3.6,10.4,2.3,0.7,0.5,2.2,1.9,18.3
112,1,62,62,31.6,52.000,6.2,12,,0,0,74.400,3.9,5.2,8.8,3.7,5.1,0.9,0.7,0.8,1.6,2.3,16.3
112,2,64,64,31.8,50.700,4.4,8.8,29.200,0.5,1.9,75.200,2.9,3.9,5.7,1.6,4.1,2.8,1.5,1,1.9,1.3,12.4
112,3,78,56,24.6,43.000,4.3,10.1,33.200,0.8,2.5,70.600,2.5,3.5,5.5,1.2,4.3,0.6,0.6,0.5,1.3,1.6,12
112,4,82,82,30.2,45.300,4.5,9.9,31.100,0.8,2.6,84.800,1.7,2,2.5,0.5,2,3.8,1,0.2,1.6,2.3,11.5
112,5,74,2,23.2,41.700,4.3,10.2,34.600,1.3,3.8,78.400,1.4,1.8,2.8,0.5,2.3,4,0.4,0,2,1.8,11.3
112,6,57,47,29.6,36.000,3.2,9,29.300,0.5,1.6,79.900,3.7,4.6,4,0.8,3.2,7.3,2.4,0.1,3,2.5,10.7
112,7,23,1,22.2,41.400,3.4,8.3,32.100,1.1,3.5,76.200,1.4,1.8,3.1,0.7,2.4,1.1,0.6,0.3,1,1.3,9.4
112,8,80,9,25.2,46.800,3.9,8.4,0.000,0,0.1,65.000,0.8,1.3,5.1,1.8,3.3,0.8,1.1,0.5,0.7,1.9,8.7
112,9,77,16,23.9,37.200,3.1,8.2,29.500,1.1,3.7,72.000,1.4,1.9,2.3,0.5,1.7,3.7,0.7,0.4,1.9,1.5,8.6
112,10,11,4,18.8,40.300,2.8,7,31.300,0.5,1.5,58.300,0.6,1.1,3.3,0.8,2.5,0.4,0.9,0.3,0.9,1.6,6.7
112,11,5,5,24.4,31.400,2.2,7,0.000,0,1.8,70.000,1.4,2,2.8,0.6,2.2,4.6,0.6,0,1.4,1,5.8
112,12,36,13,17.9,51.800,2,3.9,30.800,0.4,1.4,87.500,0.6,0.7,2.8,0.9,1.9,0.7,0.4,0.1,0.4,1.3,5
112,13,17,12,17,38.200,1.7,4.5,33.300,0.5,1.4,60.000,0.7,1.2,2.3,0.9,1.4,1.2,0.7,0.4,0.6,1.8,4.6
112,14,76,19,15.9,45.700,1.7,3.7,,0,0,76.800,0.7,0.9,3.4,0.8,2.6,0.4,0.6,1.2,0.8,2.4,4
112,15,30,0,9.5,64.000,1.6,2.5,,0,0,61.800,0.7,1.1,2,0.7,1.3,0.3,0.2,0.9,0.4,1.6,3.9
112,16,4,0,7.8,20.000,0.5,2.5,0.000,0,1,100.000,1.5,1.5,1,0,1,0.8,0.5,0,0,0.8,2.5
112,17,20,0,8.1,36.800,0.7,1.9,,0,0,20.000,0.2,1,2.4,1.2,1.2,0.2,0.4,0.3,0.6,1.3,1.6
112,18,4,0,5.3,0.000,0,2.3,0.000,0,0.8,50.000,0.3,0.5,0.3,0.3,0,0,0,0,0,0.3,0.3
113,0,77,77,36.3,45.700,8.4,18.5,37.600,2.5,6.6,82.100,6.8,8.2,12.5,2.9,9.6,4.4,0.8,0.5,2.5,1.8,26.1
113,1,68,68,32,43.000,6.5,15,38.700,1.7,4.4,89.100,4.5,5,3,0.5,2.5,1.8,1,0.1,1.6,1.8,19.1
113,2,54,54,30.8,54.100,7,13,,0,0,74.700,3.4,4.6,8.7,3.8,4.9,0.9,0.6,0.4,1.6,2.4,17.5
113,3,81,81,32.2,48.100,4.8,10,28.000,0.7,2.6,71.800,2,2.8,2.6,0.8,1.8,1.7,1.9,0.4,1.3,2.6,12.3
113,4,82,82,32.1,38.100,3.1,8.2,33.100,0.5,1.6,80.200,2.8,3.5,4.2,0.7,3.4,8.6,2.3,0.1,2.7,2.7,9.5
113,5,79,1,18.6,38.700,3.2,8.3,31.600,0.9,2.9,79.000,1,1.3,1.9,0.2,1.7,3.8,0.3,0,1.6,1.6,8.4
113,6,41,8,18.4,39.400,2.4,6.2,35.000,1,2.9,82.100,0.8,1,2.5,0.5,2,0.8,0.5,0,0.6,1.4,6.7
113,7,81,7,20.2,46.400,2.9,6.3,0.000,0,0.1,56.700,0.5,0.8,4.1,1.4,2.7,1,0.8,0.7,0.5,1.8,6.3
113,8,11,0,14.7,35.200,1.7,4.9,13.300,0.2,1.4,87.500,1.3,1.5,2.4,0.3,2.1,0.1,0.4,0.4,0.5,0.8,4.9
113,9,31,10,19.6,59.800,2.1,3.5,,0,0,42.000,0.7,1.6,5.6,1.8,3.8,0.8,0.3,1.6,0.8,2.1,4.8
113,10,60,15,13.7,49.800,1.9,3.8,100.000,0,0,63.400,1,1.6,5,1.7,3.3,0.7,0.5,0.8,0.9,1.8,4.8
113,11,63,0,10.6,32.100,1.2,3.8,29.400,0.5,1.6,75.600,1.1,1.4,1.3,0.3,1,1.1,0.4,0.3,0.8,0.6,4
113,12,37,0,7.8,46.000,1.5,3.4,27.300,0.1,0.3,65.000,0.7,1.1,1.4,0.6,0.8,0.2,0.2,0,0.4,0.6,3.9
113,13,53,5,12.3,37.900,1.3,3.3,36.000,0.6,1.7,93.800,0.3,0.3,2.5,0.7,1.8,0.4,0.3,0,0.2,1.1,3.4
113,14,55,2,14.7,44.700,1.3,2.9,21.400,0.1,0.3,68.500,0.7,1,2.2,0.9,1.3,0.4,0.4,0.2,0.7,0.9,3.3
113,15,28,0,3.5,41.300,0.7,1.6,27.300,0.2,0.8,0.000,0,0.1,0.4,0,0.3,0.5,0,0,0.3,0.2,1.6
113,16,2,0,6.5,0.000,0,0.5,0.000,0,0.5,100.000,1,1,1.5,0,1.5,0,0,0,0.5,0.5,1
114,0,39,36,33.4,42.700,6.8,16,39.300,1.9,4.9,88.100,4.4,4.9,3.6,0.5,3.2,2.3,0.8,0,1.9,1.9,20
114,1,82,82,36.2,43.700,6.1,13.9,31.000,0.5,1.5,76.000,4.3,5.7,4.6,1.6,2.9,2.1,1,0.6,2.2,2.3,16.9
114,2,48,48,33.4,45.100,6,13.4,29.200,0.4,1.4,68.200,1.8,2.7,5.1,1.6,3.5,2.8,1.8,0.4,1.6,2.4,14.3
114,3,38,13,22.8,48.900,5.1,10.4,39.200,0.5,1.3,71.700,2.7,3.8,4.1,1.7,2.4,1.2,0.5,0.2,0.9,1.3,13.5
114,4,31,29,26.4,42.400,4.5,10.6,,0,0,83.700,3.5,4.2,7.5,2.9,4.7,0.9,0.6,0.4,1.4,1.9,12.5
114,5,41,19,28,40.300,4.4,10.9,34.700,1.4,4.1,85.100,2,2.3,2.4,0.3,2.1,6.4,0.7,0.2,2.5,2.5,12.2
114,6,11,1,23.9,42.900,4.1,9.5,35.500,1,2.8,87.900,2.6,3,3.2,0,3.2,1.8,0.6,0,0.9,1.6,11.8
114,7,24,16,28.4,41.800,3.9,9.4,19.500,0.3,1.7,70.500,2.3,3.3,3.9,1.3,2.6,3.3,2.3,0.2,2.1,2.6,10.5
114,8,22,22,31.5,35.600,3.5,10,25.500,0.6,2.3,80.300,2.6,3.2,5.7,0.9,4.8,8.8,1.7,0,2.9,2.7,10.3
114,9,77,40,24.8,42.200,3.7,8.8,34.100,0.7,2.2,84.200,1.9,2.3,2.8,0.4,2.4,3.6,0.7,0.1,2.5,2.1,10.1
114,10,73,49,30,50.600,3.5,7,16.700,0,0.1,78.300,2.6,3.3,8.3,3.1,5.3,2,1,1.7,1.7,2.6,9.7
114,11,17,9,24.8,51.300,3.4,6.6,33.300,0.2,0.7,82.500,1.9,2.4,5.1,1.9,3.1,1.4,1.1,1.5,1.1,2.2,9
114,12,5,5,19.6,58.100,3.6,6.2,0.000,0,0.2,50.000,0.4,0.8,5.2,0.4,4.8,1.6,1,0.8,0.2,2.6,7.6
114,13,29,22,24.9,41.800,3.1,7.3,12.500,0,0.3,65.900,1,1.5,5.4,1.6,3.8,1,0.6,0.3,1.5,2.9,7.2
114,14,67,4,19.2,43.300,2.5,5.8,36.400,0.8,2.1,82.700,1,1.2,3,0.5,2.5,1,0.7,0.1,0.7,1.1,6.8
114,15,4,0,17.8,35.000,1.8,5,30.800,1,3.3,100.000,1,1,1.5,0.3,1.3,1,0.8,0,0.5,0.8,5.5
114,16,57,3,15.7,42.100,2.2,5.2,30.400,0.1,0.4,64.100,0.7,1.1,3.8,0.9,2.9,0.8,0.5,0.3,0.6,1.5,5.2
114,17,6,1,11.3,85.700,2,2.3,,0,0,37.500,0.5,1.3,3.5,1.2,2.3,0.7,0.2,0.5,0.3,1,4.5
114,18,46,4,16.2,45.900,1.7,3.7,31.400,0.3,1.1,82.800,0.5,0.6,2.9,0.7,2.2,0.6,0.3,0.2,0.4,1.9,4.3
114,19,29,7,18.9,42.600,1.8,4.2,21.400,0.2,1,63.200,0.4,0.7,2.4,0.5,1.9,3.1,1,0.2,1,1.7,4.2
114,20,17,0,12.6,43.200,1.1,2.6,,0,0,57.900,1.3,2.2,4.5,1.4,3.2,0.9,0.2,0.5,0.5,1.8,3.5
114,21,19,0,8.1,32.200,1,3.1,33.300,0.7,2.1,100.000,0.1,0.1,1,0.3,0.7,0.7,0.2,0,0.4,0.7,2.8
114,22,5,0,4.8,37.500,0.6,1.6,,0,0,100.000,0.4,0.4,1,0.4,0.6,0,0.2,0,0.4,1.6,1.6
114,23,25,0,4.4,33.300,0.3,1,16.700,0,0.2,75.000,0.5,0.6,0.6,0.2,0.4,0.1,0.1,0,0.1,0.2,1.2
114,24,2,0,10,,0,0,,0,0,,0,0,0.5,0,0.5,1,0,0,0,0,0
115,0,81,81,35.1,45.900,7.3,16,30.000,0.7,2.3,76.100,5.3,7,3.6,1.3,2.3,2,1,0.6,2.2,2,20.7
115,1,82,82,32,54.200,7.6,14.1,34.100,0.4,1.1,81.100,2.7,3.4,10.5,2.8,7.7,2,0.7,1.7,2.2,3,18.3
115,2,82,33,28,45.200,5.3,11.7,38.900,1.5,3.9,79.300,2,2.5,2.8,0.3,2.5,3.1,0.8,0.2,1.9,2.4,14
115,3,39,12,21.4,37.700,3.2,8.6,36.900,1,2.6,88.000,3.2,3.6,2.1,0.3,1.8,1.2,0.4,0,1.1,1.7,10.6
115,4,82,0,20.5,46.500,3.9,8.3,28.900,0.5,1.9,76.400,2.3,3,3.3,1.2,2,0.6,0.3,0.1,0.9,1.1,10.5
115,5,82,39,27.1,53.200,3.8,7.1,30.000,0.1,0.2,82.700,2.5,3,7.1,1.9,5.2,1.7,1.1,1.2,1.7,2.7,10.1
115,6,76,76,30.6,37.400,2.9,7.7,32.600,0.8,2.5,84.700,3.5,4.1,4.3,0.5,3.8,8.7,2.1,0.1,2.5,2.6,10.1
115,7,60,0,18,46.800,1.8,3.9,38.400,0.8,2.1,72.700,0.7,0.9,3.5,0.8,2.7,1.4,0.4,0.4,0.8,2.6,5.1
115,8,12,3,13,38.000,1.6,4.2,,0,0,80.000,1.3,1.7,1.8,0.6,1.2,0.9,0.1,0,0.8,1.8,4.5
115,9,37,0,15.6,35.900,1.5,4.2,30.200,0.4,1.4,71.800,0.8,1.1,1.3,0.2,1.1,2.9,0.8,0.1,0.9,0.9,4.2
115,10,26,0,10.8,62.100,1.4,2.2,25.000,0,0.2,78.900,0.6,0.7,0.9,0.2,0.7,2.2,0.3,0,1,1.2,3.4
115,11,38,38,14.7,47.000,1.4,3,0.000,0,0,66.700,0.4,0.6,3.9,0.4,3.6,1.6,0.7,0.3,0.4,1.8,3.2
115,12,77,44,19,44.500,1.3,3,17.400,0.1,0.3,68.400,0.2,0.2,1.9,0.4,1.5,1,0.5,0.2,0.4,0.8,2.9
115,13,52,2,9.3,36.600,1,2.8,28.100,0.2,0.6,65.400,0.3,0.5,2.1,0.4,1.8,0.6,0.3,0.2,0.7,1.5,2.5
115,14,18,0,10.8,56.300,1,1.8,,0,0,41.200,0.4,0.9,2.3,0.7,1.7,0.3,0.2,0.1,0.4,1.6,2.4
115,15,33,0,8.4,40.300,0.8,1.9,34.000,0.5,1.5,100.000,0.2,0.2,0.6,0.2,0.5,0.3,0.1,0,0.4,1,2.3
116,0,82,82,37,54.200,9.8,18,36.700,1.2,3.4,83.200,4.3,5.2,12.3,3.6,8.7,2.7,0.7,1.3,2.6,2.9,25.1
116,1,82,82,37.2,45.200,8.6,19.1,35.600,1.3,3.5,76.000,5,6.6,4,1.2,2.8,2.3,1,0.4,2.3,2.2,23.6
116,2,47,47,37.2,45.900,6.9,15.1,38.700,2.6,6.6,83.600,2.5,3,3.4,0.4,3,3,0.9,0.2,1.8,2.2,18.9
116,3,75,75,32.9,40.200,3.5,8.7,30.600,0.8,2.6,89.100,3.4,3.8,4.1,0.9,3.2,9.1,1.7,0.1,2.6,2.7,11.1
116,4,82,82,32.4,50.200,4,8.1,37.200,0.2,0.5,81.400,1.7,2,7.9,2.3,5.6,1.9,1.1,1.2,1.3,3.1,10
116,5,78,1,19.4,48.200,3.7,7.7,33.600,0.6,1.9,77.400,1.9,2.4,2.8,1.1,1.7,0.4,0.3,0.1,0.7,1.1,9.9
116,6,65,1,18.3,42.400,2.3,5.5,31.600,0.9,2.7,73.800,0.7,0.9,3.8,0.9,2.9,1.2,0.6,0.3,0.9,2.4,6.2
116,7,47,33,21.9,37.400,1.5,4,38.600,0.9,2.4,72.200,0.3,0.4,2.1,0.3,1.8,1,0.5,0.5,0.6,0.9,4.2
116,8,78,7,17.1,37.700,1.5,4,28.800,0.3,0.9,61.000,0.5,0.8,2.1,0.3,1.8,2.4,1,0.5,1.1,2.3,3.8
116,9,18,0,7.4,42.600,1.3,3,20.000,0.2,0.8,73.700,0.8,1.1,1.8,0.5,1.3,0.4,0.4,0.4,0.4,1.8,3.5
116,10,6,0,11.2,47.600,1.7,3.5,0.000,0,0.3,50.000,0.2,0.3,1.7,0,1.7,0.8,0,0,0.7,0.3,3.5
116,11,60,0,12.9,41.400,1.3,3,35.600,0.4,1.2,76.700,0.6,0.7,1.1,0.2,1,2.6,0.8,0.1,0.6,0.8,3.5
116,12,13,0,17.2,48.700,1.5,3,20.000,0.2,0.8,62.500,0.4,0.6,1.5,0.5,1.1,0.8,1,0.2,0.8,1.8,3.5
116,13,7,0,6.9,38.500,0.7,1.9,,0,0,100.000,0.3,0.3,2,1.1,0.9,0,0.1,0,0.6,1.3,1.7
116,14,62,0,8.6,52.300,0.7,1.4,,0,0,68.200,0.2,0.4,2.5,0.8,1.7,0.4,0.4,0.4,0.3,1.4,1.7
116,15,5,0,2,25.000,0.2,0.8,0.000,0,0.2,,0,0,0,0,0,0.2,0.4,0,0,0,0.4
117,0,78,78,38.9,46.200,9.1,19.7,35.000,1.9,5.3,88.000,7.6,8.7,6.8,0.7,6.1,2.7,1.1,1,2.8,2,27.7
117,1,82,82,34.7,44.200,7.5,17,33.000,0.4,1.3,84.200,6.5,7.7,4.6,1.5,3.1,8.2,1.9,0.4,3.9,2.5,21.9
117,2,49,49,37,43.700,5.5,12.6,30.400,1.1,3.8,81.800,3,3.7,5.6,1.2,4.4,1.8,0.8,0.4,1.6,2.9,15.2
117,3,82,5,26.7,43.600,3.6,8.3,34.900,1.4,4,84.300,3.5,4.2,3.1,0.5,2.6,2.1,1.1,0.3,1.3,2.5,12.2
117,4,82,44,27,54.300,4.1,7.5,0.000,0,0,75.000,1.7,2.2,7.6,2.6,5,0.3,0.4,2.4,0.9,3.3,9.9
117,5,47,47,21.7,49.800,3.2,6.5,,0,0,80.300,1.1,1.4,4.4,1.6,2.8,0.4,0.4,0.4,0.7,2.3,7.6
117,6,24,7,17.9,57.300,3.1,5.5,,0,0,62.500,0.6,1,4.8,1.9,2.9,0.3,0.7,0.4,0.8,2.6,6.9
117,7,43,0,13.9,43.600,1.8,4.2,42.200,1.5,3.6,80.000,0.4,0.5,1.7,0.2,1.5,0.5,0.3,0,0.4,1.2,5.6
117,8,17,17,25.2,49.300,2.1,4.2,,0,0,53.100,1,1.9,7.9,2.3,5.6,0.9,0.4,0.9,1.8,3.2,5.1
117,9,79,79,25.9,47.100,2,4.2,27.500,0.4,1.3,74.700,0.7,1,4.4,0.8,3.6,1.4,1.2,0.5,0.7,2.2,5.1
117,10,71,2,21.5,56.600,1.9,3.4,,0,0,75.300,0.8,1,4.5,1.7,2.8,1,0.6,0.4,0.8,3,4.6
117,11,82,0,14.6,40.200,1.6,4.1,38.500,0.5,1.2,72.900,0.5,0.7,1.5,0.3,1.2,2.9,0.4,0.1,0.9,1.2,4.2
117,12,4,0,7.5,26.700,1,3.8,25.000,0.5,2,75.000,0.8,1,0.3,0,0.3,1.5,0,0,0.5,2,3.3
117,13,23,0,9.5,46.200,1.3,2.8,,0,0,50.000,0.2,0.4,2.3,0.5,1.7,0.2,0.3,0.3,0.3,1.3,2.8
117,14,13,0,6.5,32.100,0.7,2.2,,0,0,50.000,0.5,1.1,1.8,0.5,1.4,0,0.2,0.2,0.6,0.8,1.9
117,15,25,0,6.2,42.100,0.6,1.5,43.800,0.3,0.6,100.000,0.1,0.1,0.6,0.1,0.6,0.3,0.2,0,0.2,0.7,1.6
117,16,18,0,7.8,53.300,0.4,0.8,,0,0,50.000,0.1,0.2,1.9,0.7,1.2,0.2,0.3,0.4,0.4,1.7,1
117,17,4,0,5.8,40.000,0.5,1.3,0.000,0,0.3,,0,0,0.8,0,0.8,0.3,0,0,0,1.3,1
118,0,66,66,38.6,49.600,9.7,19.7,38.700,2,5.2,86.000,6.5,7.6,8,0.6,7.4,3.5,1.3,1.2,3.8,2,28
118,1,66,66,35.3,45.700,8.8,19.2,31.600,0.9,3,82.300,5.2,6.3,4.6,1.5,3.1,5.5,1.7,0.3,3.6,2.2,23.6
118,2,62,2,31.4,49.100,5,10.1,39.000,1.8,4.7,84.600,5,6,4.1,0.5,3.6,3.7,1,0.2,2.2,2.4,16.8
118,3,66,66,27.2,53.500,4,7.4,33.300,0,0,66.100,1.2,1.8,7.5,2.9,4.6,0.4,0.5,3.7,1.2,2.7,9.1
118,4,57,22,17.4,36.800,1.9,5.2,34.600,1.4,4,63.600,0.2,0.4,2.1,0.2,1.9,0.3,0.4,0.2,0.3,1.2,5.5
118,5,65,65,26.8,48.900,2,4,,0,0,65.200,1.1,1.7,6.6,1.8,4.7,1.2,0.4,1.1,1.8,2.9,5.1
118,6,20,0,20.4,34.300,1.9,5.4,31.400,0.6,1.8,92.900,0.7,0.7,1.5,0.1,1.4,1.4,0.6,0.1,0.8,1.6,4.9
118,7,42,42,21.8,43.200,1.6,3.7,43.700,0.7,1.7,88.400,0.9,1,3,0.5,2.5,1.1,0.9,0.4,1,1.9,4.8
118,8,63,0,20.7,59.700,1.9,3.2,0.000,0,0,71.000,0.7,1,4.3,1.9,2.5,1.3,0.5,0.4,1,2.4,4.5
118,9,9,0,15.2,35.900,1.6,4.3,35.300,0.7,1.9,100.000,0.4,0.4,1.4,0.3,1.1,2.4,0.6,0,1.2,1.4,4.2
118,10,45,0,11.1,32.100,1.1,3.5,21.000,0.3,1.4,86.200,0.6,0.6,1.2,0.3,0.9,1.6,0.6,0,0.8,0.7,3.1
118,11,63,1,11,46.700,1.3,2.7,0.000,0,0,56.500,0.2,0.4,2.7,0.9,1.8,0.2,0.3,0.6,0.4,1.6,2.7
118,12,26,0,6.7,52.400,0.8,1.6,,0,0,92.900,0.5,0.5,1.8,0.5,1.3,0.1,0.3,0.6,0.3,0.8,2.2
118,13,34,0,10.4,35.600,0.8,2.1,34.000,0.5,1.6,12.500,0,0.2,0.7,0,0.7,0.3,0.4,0,0.3,1.1,2.1
118,14,5,0,3.4,80.000,0.8,1,,0,0,,0,0,0.4,0.2,0.2,0,0,0,0.2,0.2,1.6
118,15,26,0,5.4,34.200,0.5,1.5,28.600,0.2,0.5,58.300,0.3,0.5,0.6,0.1,0.5,0.2,0.1,0,0.3,0.7,1.4
119,0,81,81,38.5,51.000,9,17.7,41.600,1.7,4.1,90.500,8.4,9.3,7.9,0.6,7.3,4.6,1.4,1.3,3.5,1.8,28.1
119,1,82,82,34.9,43.800,8.2,18.7,32.300,1.2,3.7,80.000,5.6,7,5.2,1.4,3.9,7.4,1.8,0.3,3.3,2.3,23.2
119,2,77,0,27.8,45.000,4.5,10.1,42.600,2.1,4.8,89.000,2.8,3.2,2.3,0.4,1.9,1.4,0.9,0.1,1.3,1.8,14
119,3,80,80,31.1,57.300,5.6,9.7,35.100,0.3,0.7,74.900,1.8,2.4,7.7,2.8,4.9,0.5,0.4,3,1.6,2.7,13.2
119,4,81,81,27.6,48.100,2.8,5.8,41.900,1.3,3.2,82.600,0.7,0.9,3.9,0.7,3.2,1.5,1.3,0.5,0.8,2.2,7.6
119,5,70,0,14.2,45.800,2.1,4.6,23.100,0.3,1.5,83.900,0.7,0.9,2.4,0.3,2.1,1.7,0.4,0.2,0.8,1.2,5.3
119,6,81,2,19.5,59.500,2.2,3.7,0.000,0,0,76.900,0.7,1,4.1,1.5,2.6,1.5,0.6,0.4,0.9,2.4,5.1
119,7,78,78,25.1,45.700,1.8,4,0.000,0,0,61.100,0.6,0.9,6,1.4,4.6,1.4,0.6,1.1,1.4,2.9,4.2
119,8,24,0,14.4,33.300,1.3,4,35.100,0.8,2.4,93.300,0.6,0.6,0.9,0.1,0.8,0.7,0.6,0,0.5,1.3,4.1
